"ISO.x","Country","Latitude","Longitude","ISO.y","COVAX","Current.Vaccine.Introduction.Status","Current.or.Planned.Formulation","Vaccinated.Group","Current.Immunization.Program.Type","Universal.Introduction.Actual.Date","WHO.Region","Cases...cumulative.total","Cases...cumulative.total.per.100000.population","Cases...newly.reported.in.last.7.days","Cases...newly.reported.in.last.7.days.per.100000.population","Cases...newly.reported.in.last.24.hours","Deaths...cumulative.total","Deaths...cumulative.total.per.100000.population","Deaths...newly.reported.in.last.7.days","Deaths...newly.reported.in.last.7.days.per.100000.population","Deaths...newly.reported.in.last.24.hours","Transmission.Classification","Code","Day","new_vaccinations_smoothed_per_million"
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-13",0.3624
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-14",0.387
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-15",0.4205
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-16",0.496
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-17",0.6681
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-18",0.8278
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-19",0.9551
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-20",0.9596
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-21",1.0946
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-22",1.1495
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-23",1.1689
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-24",1.1165
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-25",1.0832
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-26",0.9755
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-27",1.1246
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-28",1.1309
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-29",1.0965
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-30",1.0731
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-03-31",1.0185
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-04-01",0.9546
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-04-02",0.9993
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-04-03",0.8661
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-04-04",0.7182
"AE","United Arab Emirates",24,54,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",478131,4834.29,14372,145.31,2112,1523,15.4,24,0.24,3,"Clusters of cases","ARE","2021-04-05",0.6686
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-02-23",0.0035
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-02-24",0.0035
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-02-25",0.0035
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-02-26",0.0035
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-02-27",0.0035
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-02-28",0.0035
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-01",0.0041
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-02",0.0046
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-03",0.0052
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-04",0.0057
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-05",0.0063
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-06",0.0068
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-07",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-08",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-09",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-10",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-11",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-12",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-13",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-14",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-15",0.0074
"AF","Afghanistan",33,65,NA,NA,NA,NA,NA,NA,NA,"Eastern Mediterranean",57019,146.47,447,1.15,76,2521,6.48,26,0.07,5,"Community transmission","AFG","2021-03-16",0.0074
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-17",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-18",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-19",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-20",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-21",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-22",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-23",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-24",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-25",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-26",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-27",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-02-28",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-01",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-02",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-03",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-04",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-05",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-06",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-07",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-08",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-09",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-10",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-11",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-12",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-13",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-14",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-15",0.9139
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-16",0.8384
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-17",0.7628
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-18",0.6883
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-19",0.6127
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-20",0.5004
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-21",0.388
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-22",0.2757
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-23",0.2379
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-24",0.2012
"AG","Antigua and Barbuda",17.05,-61.8,NA,NA,NA,NA,NA,NA,NA,"Americas",1177,1201.89,30,30.63,4,29,29.61,1,1.02,0,"Clusters of cases","ATG","2021-03-25",0.1644
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-05",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-06",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-07",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-08",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-09",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-10",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-11",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-12",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-13",0.9932
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-14",2.2064
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-15",2.153
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-16",2.1064
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-17",2.0597
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-18",2.0064
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-19",1.9597
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-20",1.9064
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-21",0.6466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-22",0.6466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-23",0.6466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-24",0.6466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-25",0.6466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-26",0.6466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-27",0.6266
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-02-28",0.5999
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-01",0.5733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-02",0.5466
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-03",0.5266
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-04",0.4999
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-05",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-06",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-07",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-08",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-09",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-10",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-11",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-12",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-13",0.4733
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-14",0.4599
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-15",0.4533
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-16",0.4399
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-17",0.4266
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-18",0.4133
"AI","Anguilla",18.25,-63.17,NA,NA,NA,NA,NA,NA,NA,"Americas",25,166.64,0,0,0,0,0,0,0,0,"Sporadic cases","AIA","2021-03-19",0.3999
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-11",0.0022
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-12",0.0022
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-13",0.0022
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-14",0.0023
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-15",0.0022
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-16",0.0022
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-17",0.002
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-18",0.0019
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-19",0.0018
"AL","Albania",41,20,NA,NA,NA,NA,NA,NA,NA,"Europe",127509,4430.78,2003,69.6,317,2297,79.82,56,1.95,6,"Clusters of cases","ALB","2021-01-20",0.0016
